TransactionID,Amount
TX000127,3954.68
TX000128,5549.36
TX000129,13154.11
TX000130,29533.31
TX000131,9680.2
TX000132,5604.08
TX000133,19473.41
TX000134,45097.95
TX000135,16330.49
TX000136,21922.73
TX000137,42298.67
TX000138,7415.64
TX000139,35289.15
TX000140,34971.91
TX000141,10470.69
TX000142,6619.13
TX000143,24536.11
TX000144,9868.75
TX000145,49346.92
TX000146,14432.19
TX000147,16379.97
TX000148,943.04
TX000149,33304.37
TX000150,8124.76
TX000151,33542.08
TX000152,29304.25
TX000153,35080.85
TX000154,29413.31
TX000155,25795.67
TX000156,875.83
TX000157,18262.67
TX000158,30681.75
TX000159,17294.85
TX000160,20043.49
TX000161,7247.44
TX000162,9713.11
TX000163,12294.55
TX000164,40419.44
TX000165,39918.57
TX000166,46234.82
TX000167,20257.96
TX000168,10559.85
TX000169,42966.32
TX000170,48348.58
TX000171,9987.91
TX000172,34672.18
TX000173,22305.79
TX000174,21848.53
TX000175,606.95
TX000176,34580.11
TX000177,39087.21
TX000178,18986.15
TX000179,9984.07
TX000180,34347.89
TX000181,45720.97
TX000182,27852.23
TX000183,22575.31
TX000184,159.93
TX000185,16298.62
TX000186,18477.88
TX000187,11613.59
TX000188,25310.25
TX000189,39109.74
TX000190,27524.44
TX000191,13133.81
TX000192,42841.43
TX000193,46090.37
TX000194,6294.57
TX000195,32374.59
TX000196,12841.29
TX000197,34998.02
TX000198,25626.86
TX000199,27642.11
TX000200,22368.39
TX000201,24907.85
TX000202,6718.04
TX000203,18286.44
TX000204,18159.12
TX000205,35260.4
TX000206,12326.89
TX000207,43213.86
TX000208,45585.76
TX000209,48002.24
TX000210,8858.75
TX000211,1736.88
TX000212,45840.53
TX000213,15180.2
TX000214,416.68
TX000215,1617.5
TX000216,47996.55
TX000217,27796.08
TX000218,3621.24
TX000219,13582.2
TX000220,44412.04
TX000221,717.19
TX000222,23023.38
TX000223,27736.1
TX000224,5106.71
TX000225,7626.04
TX000226,28044.08
TX000227,49927.56
TX000228,16689.26
TX000229,43462.96
TX000230,3110.72
TX000231,37157.6
TX000232,2766.39
TX000233,37879.03
TX000234,17174.68
TX000235,44959.99
TX000236,14761.84
TX000237,33841.38
TX000238,12019.82
TX000239,45364.8
TX000240,24541.13
TX000241,26476.97
TX000242,42171.03
TX000243,39253.94
TX000244,35296.17
TX000245,16405.28
TX000246,35136.46
TX000247,15449.26
TX000248,36563.67
TX000249,29641.51
TX000250,25187.49
TX000251,22027.52
TX000252,17913.26
TX000253,7960.56
TX000254,23029.81
TX000255,2415.58
TX000256,49579.31
TX000257,17787.98
TX000258,17614.86
TX000259,27605.71
TX000260,17972.33
TX000261,2321.87
TX000262,22233.47
TX000263,30550.09
TX000264,33495.09
TX000265,27410.29
TX000266,33295.12
TX000267,41134.49
TX000268,30873.66
TX000269,17957.84
TX000270,16946.43
TX000271,40210.86
TX000272,40785.26
TX000273,2762.5
TX000274,29343.49
TX000275,35316.8
TX000276,40531.71
TX000277,7327.89
TX000278,47072.29
TX000279,36714.6
TX000280,32960.72
TX000281,44666.55
TX000282,25447.26
TX000283,39950.42
TX000284,13517.29
TX000285,43663.53
TX000286,35810.98
TX000287,49335.69
TX000288,39091.91
TX000289,17293.26
TX000290,1036.58
TX000291,32764.44
TX000292,45458.63
TX000293,16197.43
TX000294,43139.65
TX000295,47950.62
TX000296,34706.21
TX000297,24985.12
TX000298,46428.3
TX000299,30731.84
TX000300,31276.93
TX000301,28222.41
TX000302,3579.2
TX000303,30921.75
TX000304,46840.4
TX000305,10621.24
TX000306,35397.35
TX000307,23118.48
TX000308,31858.9
TX000309,13968.02
TX000310,11380.63
TX000311,19398.87
TX000312,44782.49
TX000313,30761.22
TX000314,45649.58
TX000315,18806.5
TX000316,30387.3
TX000317,24765.43
TX000318,17424.94
TX000319,5716.49
TX000320,22728.68
TX000321,37269.39
TX000322,35051.89
TX000323,21181.19
TX000324,40447.3
TX000325,5667.11
TX000326,29158.13
TX000327,22673.3
TX000328,754.49
TX000329,13986.53
TX000330,5689.63
TX000331,26972.82
TX000332,9000.87
TX000333,21775.17
TX000334,40344.41
TX000335,16009.26
TX000336,13392.91
TX000337,26122.81
TX000338,5793.98
TX000339,25173.2
TX000340,12508.56
TX000341,10695.35
TX000342,10508.03
TX000343,49094.44
TX000344,13613.74
TX000345,193.99
TX000346,34322.26
TX000347,8973.97
TX000348,32844.67
TX000349,15476.51
TX000350,17660.08
TX000351,15725.41
TX000352,40444.42
TX000353,24033.7
TX000354,14404.91
TX000355,5920.0
TX000356,29323.04
TX000357,27481.07
TX000358,13361.61
TX000359,44226.58
TX000360,30876.31
TX000361,39031.25
TX000362,22491.5
TX000363,21743.64
TX000364,39.85
TX000365,21832.42
TX000366,45168.35
TX000367,48539.17
TX000368,46885.14
TX000369,4434.25
TX000370,9220.7
TX000371,1939.83
TX000372,30935.07
TX000373,23109.18
TX000374,2798.14
TX000375,37322.82
TX000376,35001.07
TX000377,10331.17
TX000378,5513.13
TX000379,15922.24
TX000380,11912.97
TX000381,46555.61
TX000382,13581.42
TX000383,19480.27
TX000384,36450.4
TX000385,37261.51
TX000386,37077.18
TX000387,41712.96
TX000388,28961.73
TX000389,12603.35
TX000390,13689.53
TX000391,42347.49
TX000392,29653.37
TX000393,18490.19
TX000394,39194.28
TX000395,15237.08
TX000396,9170.87
TX000397,43887.75
TX000398,35449.28
TX000399,30169.83
TX000400,15325.83
TX000401,38362.1
TX000402,43207.51
TX000403,3431.96
TX000404,24083.67
TX000405,34537.62
TX000406,29293.75
TX000407,4332.28
TX000408,38056.63
TX000409,11821.21
TX000410,21365.05
TX000411,36633.17
TX000412,44061.02
TX000413,38035.6
TX000414,22338.36
TX000415,34547.92
TX000416,31062.9
TX000417,40658.54
TX000418,999.91
TX000419,26210.82
TX000420,46195.05
TX000421,9642.09
TX000422,14921.54
TX000423,46267.92
TX000424,29628.15
TX000425,22455.35
TX000426,29548.19
TX000427,20922.75
TX000428,49761.81
TX000429,2629.87
TX000430,13755.52
TX000431,32639.52
TX000432,39642.81
TX000433,40304.75
TX000434,17711.64
TX000435,33660.98
TX000436,4986.15
TX000437,48838.74
TX000438,33654.82
TX000439,38042.25
TX000440,5802.39
TX000441,45014.07
TX000442,7431.5
TX000443,4416.09
TX000444,11044.54
TX000445,32909.99
TX000446,7894.6
TX000447,31787.31
TX000448,48370.98
TX000449,3439.05
TX000450,2966.25
TX000451,23246.16
TX000452,37748.62
TX000453,46152.25
TX000454,22933.69
TX000455,44199.19
TX000456,39735.81
TX000457,18232.52
TX000458,9456.89
TX000459,34627.49
TX000460,34681.27
TX000461,6370.96
TX000462,42936.1
TX000463,38027.95
TX000464,31888.69
TX000465,31131.2
TX000466,41460.76
TX000467,6447.33
TX000468,14238.95
TX000469,11472.07
TX000470,4282.92
TX000471,21606.55
TX000472,3263.37
TX000473,26654.65
TX000474,46858.18
TX000475,32871.23
TX000476,25874.52
TX000477,10076.63
TX000478,21628.73
TX000479,17403.7
TX000480,22237.82
TX000481,20356.75
TX000482,20966.36
TX000483,16311.53
TX000484,10175.74
TX000485,32546.07
TX000486,47088.09
TX000487,40823.92
TX000488,2753.48
TX000489,31358.99
TX000490,30643.18
TX000491,4776.04
TX000492,2414.25
TX000493,34459.97
TX000494,2348.61
TX000495,6843.09
TX000496,15486.7
TX000497,1810.13
TX000498,3955.64
TX000499,39937.51
TX000500,29483.41
TX000501,13457.66
TX000502,27015.44
TX000503,6795.47
TX000504,3795.97
TX000505,18296.82
TX000506,29219.33
TX000507,18996.23
TX000508,34549.48
TX000509,24205.47
TX000510,22782.16
TX000511,20493.69
TX000512,28365.41
TX000513,45879.97
TX000514,40243.54
TX000515,38236.43
TX000516,27006.22
TX000517,35408.09
TX000518,31602.33
TX000519,49482.49
TX000520,19714.42
TX000521,3801.69
TX000522,31987.9
TX000523,31351.22
TX000524,45575.98
TX000525,19393.15
TX000526,40479.85
TX000527,45836.68
TX000528,37751.13
TX000529,30091.92
TX000530,44296.2
TX000531,864.04
TX000532,30260.53
TX000533,49064.24
TX000534,27024.56
TX000535,49457.1
TX000536,35267.55
TX000537,3371.37
TX000538,20924.28
TX000539,48130.67
TX000540,26109.4
TX000541,9985.58
TX000542,15395.22
TX000543,27322.68
TX000544,38479.94
TX000545,31920.72
TX000546,28927.25
TX000547,10760.6
TX000548,17232.21
TX000549,11805.31
TX000550,31089.01
TX000551,48124.1
TX000552,19754.21
TX000553,6388.43
TX000554,45401.57
TX000555,36400.49
TX000556,18396.04
TX000557,29331.84
TX000558,38743.69
TX000559,6217.21
TX000560,8195.7
TX000561,48225.86
TX000562,547.9
TX000563,23621.64
TX000564,3457.03
TX000565,6013.37
TX000566,9608.92
TX000567,10911.86
TX000568,41967.31
TX000569,22157.01
TX000570,773.4
TX000571,26861.92
TX000572,32685.99
TX000573,10232.58
TX000574,8613.18
TX000575,41663.81
TX000576,15168.27
TX000577,15457.76
TX000578,31871.36
TX000579,24023.32
TX000580,48696.41
TX000581,49959.29
TX000582,31244.23
TX000583,23844.58
TX000584,28608.75
TX000585,19096.97
TX000586,20226.94
TX000587,5630.43
TX000588,44762.73
TX000589,8502.08
TX000590,38974.81
TX000591,20040.37
TX000592,34639.19
TX000593,7255.14
TX000594,44891.24
TX000595,21194.55
TX000596,40281.23
TX000597,15836.96
TX000598,35647.59
TX000599,3551.75
TX000600,19384.97
TX000601,1015.24
TX000602,16128.07
TX000603,26366.5
TX000604,31989.76
TX000605,2321.69
TX000606,34381.92
TX000607,46848.34
TX000608,36631.28
TX000609,10206.79
TX000610,9534.73
TX000611,46689.58
TX000612,41251.54
TX000613,11519.06
TX000614,36119.18
TX000615,12109.72
TX000616,1018.56
TX000617,1653.18
TX000618,16062.91
TX000619,10988.11
TX000620,31824.81
TX000621,10714.07
TX000622,44169.9
TX000623,23920.12
TX000624,47678.99
TX000625,44166.93
TX000626,48188.66
TX000627,16846.29
TX000628,38774.47
TX000629,30382.11
TX000630,21907.54
TX000631,16816.37
TX000632,11943.42
TX000633,17278.77
TX000634,11932.37
TX000635,43024.62
TX000636,44558.58
TX000637,16989.95
TX000638,16336.96
TX000639,23480.2
TX000640,19581.02
TX000641,21651.86
TX000642,20561.37
TX000643,34221.12
TX000644,35205.12
TX000645,2095.15
TX000646,44447.39
TX000647,9385.7
TX000648,528.47
TX000649,9537.16
TX000650,39424.78
TX000651,42479.55
TX000652,31095.5
TX000653,19060.89
TX000654,30183.96
TX000655,9071.36
TX000656,33373.74
TX000657,34427.72
TX000658,16538.77
TX000659,38873.31
TX000660,3604.53
TX000661,7695.08
TX000662,23759.91
TX000663,10040.81
TX000664,28279.65
TX000665,6080.82
TX000666,37518.75
TX000667,34342.35
TX000668,25142.75
TX000669,37144.41
TX000670,8333.18
TX000671,26466.49
TX000672,48478.12
TX000673,14047.65
TX000674,13039.99
TX000675,6062.11
TX000676,41465.17
TX000677,2524.42
TX000678,8424.17
TX000679,14332.12
TX000680,14715.43
TX000681,47296.35
TX000682,11697.81
TX000683,13811.93
TX000684,32704.43
TX000685,37705.69
TX000686,8380.07
TX000687,40626.07
TX000688,25292.63
TX000689,39168.2
TX000690,27122.37
TX000691,30240.25
TX000692,4413.43
TX000693,42160.13
TX000694,23602.87
TX000695,41954.08
TX000696,13776.35
TX000697,49218.02
TX000698,34771.78
TX000699,33777.94
TX000700,39014.06
TX000701,45871.47
TX000702,39341.19
TX000703,46225.31
TX000704,46135.26
TX000705,23966.24
TX000706,9976.93
TX000707,23797.2
TX000708,9323.27
TX000709,23062.06
TX000710,23033.67
TX000711,43522.9
TX000712,39057.72
TX000713,21104.57
TX000714,48661.57
TX000715,7143.22
TX000716,44201.52
TX000717,19569.76
TX000718,23969.99
TX000719,48849.31
TX000720,43116.01
TX000721,36202.59
TX000722,10117.35
TX000723,33120.51
TX000724,32293.84
TX000725,41636.91
TX000726,28288.37
TX000727,28110.37
TX000728,42752.11
TX000729,34875.04
TX000730,20731.07
TX000731,40015.86
TX000732,21080.78
TX000733,31785.34
TX000734,18648.91
TX000735,18716.16
TX000736,45517.24
TX000737,7805.72
TX000738,40851.84
TX000739,23258.9
TX000740,34319.75
TX000741,49253.74
TX000742,28634.52
TX000743,23483.87
TX000744,5691.54
TX000745,35585.7
TX000746,39378.85
TX000747,11263.93
TX000748,6271.09
TX000749,23373.43
TX000750,17809.96
TX000751,45055.12
TX000752,5028.44
TX000753,25378.86
TX000754,44861.86
TX000755,24850.3
TX000756,27100.42
TX000757,34359.97
TX000758,38907.47
TX000759,27369.95
TX000760,39882.65
TX000761,5140.76
TX000762,5385.32
TX000763,7373.91
TX000764,18019.87
TX000765,39489.84
TX000766,38645.35
TX000767,48764.39
TX000768,31961.82
TX000769,18867.65
TX000770,40977.63
TX000771,13201.53
TX000772,20138.5
TX000773,21532.56
TX000774,43463.75
TX000775,5833.53
TX000776,46044.46
TX000777,48718.37
TX000778,48991.46
TX000779,18402.18
TX000780,36221.02
TX000781,10853.39
TX000782,12061.95
TX000783,5324.64
TX000784,10498.92
TX000785,48318.3
TX000786,15116.93
TX000787,6688.26
TX000788,17056.02
TX000789,1511.63
TX000790,27198.39
TX000791,10972.41
TX000792,47267.6
TX000793,31616.2
TX000794,4734.97
TX000795,14237.55
TX000796,7691.13
TX000797,26721.75
TX000798,36608.21
TX000799,10271.16
TX000800,19456.24
TX000801,47397.36
TX000802,15674.51
TX000803,13324.37
TX000804,3938.53
TX000805,1141.72
TX000806,18713.53
TX000807,8355.09
TX000808,19354.68
TX000809,47559.86
TX000810,32259.12
TX000811,21688.02
TX000812,27622.21
TX000813,8693.32
TX000814,15295.88
TX000815,42741.72
TX000816,1841.93
TX000817,42682.08
TX000818,16687.92
TX000819,7785.07
TX000820,9750.4
TX000821,370.2
TX000822,38164.71
TX000823,31277.98
TX000824,17268.93
TX000825,4853.56
TX000826,32499.39
TX000827,10374.49
TX000828,8223.3
TX000829,35635.93
TX000830,27991.41
TX000831,29511.13
TX000832,25467.46
TX000833,835.67
TX000834,33861.43
TX000835,47912.09
TX000836,34242.24
TX000837,12203.74
TX000838,43714.49
TX000839,31844.76
TX000840,2710.61
TX000841,28763.75
TX000842,8333.11
TX000843,30483.2
TX000844,1797.78
TX000845,29088.55
TX000846,4144.7
TX000847,48673.35
TX000848,27190.13
TX000849,13587.53
TX000850,44995.24
TX000851,28514.11
TX000852,43357.99
TX000853,49079.08
TX000854,31380.2
TX000855,33047.96
TX000856,2992.7
TX000857,8650.58
TX000858,25403.45
TX000859,11229.86
TX000860,17364.37
TX000861,11450.82
TX000862,19732.83
TX000863,19779.85
TX000864,17564.78
TX000865,15897.19
TX000866,29899.2
TX000867,8522.99
TX000868,8967.89
TX000869,273.52
TX000870,44835.4
TX000871,43260.34
TX000872,11246.63
TX000873,18992.18
TX000874,21006.1
TX000875,38872.39
TX000876,39165.43
TX000877,22356.66
TX000878,4428.65
TX000879,17067.94
TX000880,43981.78
TX000881,29569.51
TX000882,36732.79
TX000883,38825.81
TX000884,6288.53
TX000885,421.76
TX000886,1041.67
TX000887,10766.11
TX000888,18228.82
TX000889,33482.45
TX000890,27259.32
TX000891,41541.56
TX000892,41584.75
TX000893,31240.44
TX000894,31554.05
TX000895,35891.07
TX000896,1155.68
TX000897,43431.27
TX000898,45602.62
TX000899,28549.14
TX000900,1870.79
TX000901,24654.8
TX000902,20541.87
TX000903,36634.89
TX000904,7581.17
TX000905,22941.62
TX000906,12496.88
TX000907,10770.36
TX000908,6182.13
TX000909,5510.09
TX000910,49076.8
TX000911,46960.84
TX000912,34679.21
TX000913,5325.47
TX000914,18666.48
TX000915,28238.89
TX000916,14039.56
TX000917,30540.82
TX000918,7219.42
TX000919,14980.29
TX000920,8346.13
TX000921,2164.25
TX000922,24093.76
TX000923,10463.91
TX000924,3485.68
TX000925,43202.65
TX000926,14977.02
TX000927,33447.8
TX000928,29895.25
TX000929,3829.3
TX000930,29972.49
TX000931,33844.09
TX000932,9673.03
TX000933,14854.24
TX000934,21521.64
TX000935,12695.3
TX000936,23675.91
TX000937,39407.5
TX000938,18349.1
TX000939,40690.83
TX000940,8256.46
TX000941,13624.23
TX000942,48204.77
TX000943,32538.66
TX000944,23238.42
TX000945,1149.61
TX000946,46370.63
TX000947,14818.53
TX000948,37848.63
TX000949,34297.87
TX000950,6484.7
TX000951,36608.56
TX000952,10960.71
TX000953,8415.11
TX000954,45212.34
TX000955,47147.19
TX000956,11048.43
TX000957,7143.48
TX000958,35925.67
TX000959,30921.28
TX000960,14366.61
TX000961,25719.97
TX000962,13155.74
TX000963,39975.75
TX000964,12220.0
TX000965,1270.48
TX000966,11753.76
TX000967,39739.09
TX000968,44915.97
TX000969,44126.4
TX000970,9237.35
TX000971,2215.68
TX000972,6056.22
TX000973,5270.24
TX000974,10130.69
TX000975,20596.35
TX000976,23551.7
TX000977,29637.24
TX000978,16639.01
TX000979,8078.95
TX000980,9055.41
TX000981,43066.71
TX000982,36072.88
TX000983,6898.46
TX000984,46660.1
TX000985,9486.02
TX000986,7894.8
TX000987,893.64
TX000988,44320.53
TX000989,7679.64
TX000990,47782.88
TX000991,37523.82
TX000992,24618.62
TX000993,19421.9
TX000994,2677.63
TX000995,13468.01
TX000996,29084.06
TX000997,14114.44
TX000998,49027.83
TX000999,501.58
TX001000,29698.2
TX001001,23745.09
TX001002,20109.62
TX001003,38308.0
TX001004,1910.2
TX001005,31476.2
TX001006,44420.32
TX001007,34399.41
TX001008,28679.4
TX001009,8294.17
TX001010,8371.13
TX001011,47628.45
TX001012,44484.04
TX001013,18455.02
TX001014,45114.61
TX001015,25081.32
TX001016,30333.05
TX001017,1428.32
TX001018,45061.44
TX001019,34064.56
TX001020,40622.38
TX001021,24984.67
TX001022,47105.85
TX001023,37881.43
TX001024,22090.63
TX001025,14057.85
TX001026,49479.04
TX001027,36451.09
TX001028,17323.56
TX001029,24987.44
TX001030,6562.14
TX001031,17907.45
TX001032,32347.64
TX001033,17478.54
TX001034,28779.83
TX001035,22467.8
TX001036,2342.61
TX001037,15272.15
TX001038,35824.99
TX001039,26714.55
TX001040,13680.53
TX001041,47945.26
TX001042,16958.76
TX001043,40060.03
TX001044,31176.84
TX001045,22938.65
TX001046,33639.26
TX001047,8423.21
TX001048,35481.12
TX001049,745.92
TX001050,27271.86
TX001051,7729.03
TX001052,9426.95
TX001053,553.21
TX001054,48921.41
TX001055,24646.7
TX001056,1972.94
TX001057,2747.0
TX001058,49551.3
TX001059,9724.7
TX001060,43749.68
TX001061,33290.38
TX001062,31648.09
TX001063,35764.98
TX001064,42492.74
TX001065,47349.01
TX001066,19987.87
TX001067,16138.36
TX001068,22102.84
TX001069,39514.14
TX001070,6177.7
TX001071,28449.97
TX001072,15660.88
TX001073,13999.84
TX001074,39092.91
TX001075,14596.2
TX001076,12596.41
TX001077,26083.89
TX001078,1960.73
TX001079,19879.22
TX001080,26487.64
TX001081,23365.23
TX001082,26866.64
TX001083,45580.01
TX001084,34928.95
TX001085,25377.1
TX001086,36640.97
TX001087,3497.09
TX001088,31101.97
TX001089,13565.93
TX001090,12808.91
TX001091,22002.64
TX001092,42331.19
TX001093,8741.4
TX001094,8603.19
TX001095,17405.53
TX001096,42686.69
TX001097,24477.71
TX001098,6624.54
TX001099,39797.59
TX001100,15093.21
TX001101,48008.26
TX001102,29557.01
TX001103,20626.77
TX001104,42148.78
TX001105,43420.92
TX001106,17319.7
TX001107,25139.4
TX001108,26348.41
TX001109,30004.9
TX001110,44857.51
TX001111,35049.02
TX001112,2423.96
TX001113,29646.82
TX001114,39682.3
TX001115,18562.65
TX001116,26280.45
TX001117,43842.53
TX001118,31367.94
TX001119,49383.6
TX001120,33941.59
TX001121,5102.9
TX001122,1704.77
TX001123,48386.57
TX001124,8667.32
TX001125,24852.26
TX001126,44382.78
TX001127,46611.95
TX001128,26207.14
TX001129,27676.25
TX001130,33298.95
TX001131,1196.4
TX001132,1629.8
TX001133,34617.32
TX001134,4193.9
TX001135,35870.7
TX001136,29952.29
TX001137,422.32
TX001138,8909.3
TX001139,44904.04
TX001140,12715.16
TX001141,3868.51
TX001142,2548.63
TX001143,16812.89
TX001144,35340.49
TX001145,11612.12
TX001146,9760.68
TX001147,23041.1
TX001148,7287.42
TX001149,10092.67
TX001150,32250.12
TX001151,35900.27
TX001152,49845.83
TX001153,18280.43
TX001154,33816.27
TX001155,46754.09
TX001156,28167.89
TX001157,21964.05
TX001158,20274.1
TX001159,41752.1
TX001160,22285.97
TX001161,18933.03
TX001162,36257.51
TX001163,20648.31
TX001164,7702.49
TX001165,15496.36
TX001166,6091.82
TX001167,18859.91
TX001168,5517.22
TX001169,25276.69
TX001170,24407.51
TX001171,41548.67
TX001172,16075.27
TX001173,14983.58
TX001174,13207.24
TX001175,21545.87
TX001176,23453.81
TX001177,47191.01
TX001178,47565.77
TX001179,9207.69
TX001180,24406.76
TX001181,32537.11
TX001182,31678.0
TX001183,46458.97
TX001184,20758.26
TX001185,27780.81
TX001186,27536.23
TX001187,9428.12
TX001188,8624.91
TX001189,22324.59
TX001190,9732.36
TX001191,48407.46
TX001192,24364.81
TX001193,2918.08
TX001194,3283.71
TX001195,45478.08
TX001196,12420.06
TX001197,3362.51
TX001198,42901.49
TX001199,37659.33
TX001200,41945.38
TX001201,15549.05
TX001202,48482.53
TX001203,6255.32
TX001204,744.03
TX001205,39468.27
TX001206,4350.14
TX001207,49576.96
TX001208,6811.03
TX001209,31892.49
TX001210,38259.26
TX001211,40208.27
TX001212,44008.24
TX001213,8317.59
TX001214,15144.39
TX001215,39707.17
TX001216,7077.82
TX001217,42442.95
TX001218,24802.82
TX001219,37235.64
TX001220,48352.19
TX001221,14644.96
TX001222,13758.98
TX001223,22043.05
TX001224,17255.74
TX001225,14011.11
TX001226,47028.74
TX001227,23329.32
TX001228,19973.24
TX001229,18492.15
TX001230,4428.73
TX001231,40765.89
TX001232,45087.75
TX001233,4875.55
TX001234,29255.59
TX001235,8706.78
TX001236,37806.28
TX001237,18915.9
TX001238,24467.61
TX001239,25421.39
TX001240,6389.82
TX001241,26077.71
TX001242,44844.93
TX001243,1287.28
TX001244,10305.92
TX001245,10490.29
TX001246,45961.67
TX001247,23197.49
TX001248,36932.16
TX001249,3402.03
TX001250,8701.15
TX001251,12773.65
TX001252,43661.87
TX001253,40042.22
TX001254,46042.06
TX001255,47400.12
TX001256,3088.94
TX001257,9405.0
TX001258,41276.28
TX001259,34631.76
TX001260,20778.95
TX001261,10769.36
TX001262,21056.33
TX001263,14904.26
TX001264,23376.01
TX001265,31492.6
TX001266,33659.37
TX001267,30351.31
TX001268,6348.38
TX001269,38620.38
TX001270,23067.06
TX001271,43203.96
TX001272,5777.22
TX001273,47374.75
TX001274,49890.63
TX001275,49435.33
TX001276,21278.66
TX001277,20413.29
TX001278,20715.15
TX001279,4855.71
TX001280,48135.98
TX001281,45676.56
TX001282,44107.39
TX001283,15669.96
TX001284,21533.17
TX001285,11605.93
TX001286,20828.05
TX001287,33930.3
TX001288,1974.16
TX001289,3510.46
TX001290,44468.18
TX001291,49806.35
TX001292,19015.25
TX001293,18317.91
TX001294,30.04
TX001295,14370.52
TX001296,4053.35
TX001297,45918.37
TX001298,44733.24
TX001299,28522.83
TX001300,39868.67
TX001301,16077.74
TX001302,9281.28
TX001303,20622.18
TX001304,48563.69
TX001305,18770.09
TX001306,33397.6
TX001307,7075.47
TX001308,36290.41
TX001309,45866.91
TX001310,45172.34
TX001311,32176.76
TX001312,24408.69
TX001313,33816.26
TX001314,9964.25
TX001315,43088.14
TX001316,2439.37
TX001317,22903.72
TX001318,47802.34
TX001319,27175.96
TX001320,34329.67
TX001321,8568.29
TX001322,30582.39
TX001323,30285.78
TX001324,22955.61
TX001325,22674.89
TX001326,14718.19
TX001327,2088.1
TX001328,11191.07
TX001329,25752.04
TX001330,33796.06
TX001331,21134.39
TX001332,27923.3
TX001333,5665.93
TX001334,25920.41
TX001335,33515.1
TX001336,28538.72
TX001337,27550.5
TX001338,47311.33
TX001339,22750.73
TX001340,45259.19
TX001341,49216.79
TX001342,11499.08
TX001343,24214.68
TX001344,45428.47
TX001345,3170.53
TX001346,9934.13
TX001347,49209.21
TX001348,13514.15
TX001349,14559.07
TX001350,10550.73
TX001351,23579.79
TX001352,5454.84
TX001353,7113.58
TX001354,22878.77
TX001355,24152.82
TX001356,3383.02
TX001357,36026.88
TX001358,27994.12
TX001359,18932.08
TX001360,44617.66
TX001361,20697.5
TX001362,8660.13
TX001363,12370.18
TX001364,15107.95
TX001365,41069.43
TX001366,32594.46
TX001367,4105.55
TX001368,14034.92
TX001369,27478.34
TX001370,2354.75
TX001371,38764.86
TX001372,38846.36
TX001373,38582.11
TX001374,1238.53
TX001375,36538.71
TX001376,31329.67
TX001377,37281.68
TX001378,41136.85
TX001379,25275.01
TX001380,39653.41
TX001381,34502.69
TX001382,43631.25
TX001383,37022.85
TX001384,29009.94
TX001385,6675.41
TX001386,5144.26
TX001387,48190.09
TX001388,9922.08
TX001389,49552.69
TX001390,13969.86
TX001391,39976.28
TX001392,2568.85
TX001393,17982.26
TX001394,47638.71
TX001395,41811.81
TX001396,39411.81
TX001397,26633.58
TX001398,47624.55
TX001399,1584.23
TX001400,20651.95
