TransactionID,Amount
97415,49792.96
89488,49792.08
36024,49791.80
60990,49791.36
17256,49790.78
71203,49790.68
77220,49789.67
7730,49789.61
48109,49788.74
17575,49788.68
63805,49788.49
74942,49787.72
33496,49787.59
75519,49787.55
54111,49786.47
9769,49785.11
16250,49783.01
4989,49782.69
19609,49782.61
21903,49781.37
45536,49781.21
85105,49780.63
42438,49780.51
89089,49780.15
61831,49779.84
22039,49779.42
40603,49778.88
79130,49778.65
66486,49778.38
8429,49778.35
26129,49778.12
32560,49776.05
46420,49775.15
88852,49775.13
36163,49775.10
20422,49774.92
30485,49774.23
19189,49773.28
38832,49773.00
12499,49771.65
93406,49769.40
35037,49769.39
95041,49768.53
55722,49766.80
61958,49764.72
48441,49764.47
76224,49764.41
41555,49763.16
45538,49763.11
42539,49762.70
83845,49762.66
82462,49762.63
55372,49761.85
18278,49761.42
42025,49759.67
4466,49759.26
53430,49758.84
2442,49758.00
85995,49757.34
28575,49756.04
63055,49756.03
33811,49755.67
44740,49755.43
6434,49754.84
63470,49754.43
12195,49753.41
30706,49753.18
4009,49752.75
95913,49752.56
18643,49749.97
9133,49749.89
61532,49749.70
49358,49749.38
6244,49748.34
52023,49748.28
73750,49747.56
73132,49747.56
14669,49746.56
84091,49746.29
45834,49746.24
60811,49745.02
54866,49744.98
37765,49744.70
39215,49744.51
70713,49743.86
35635,49743.65
35388,49743.55
95363,49743.29
16912,49743.14
19426,49742.26
46246,49742.20
68227,49741.50
22518,49741.32
31222,49740.76
99151,49740.73
70840,49739.68
41100,49739.44
5146,49739.31
25071,49737.46
88656,49736.78
22909,49736.48
42614,49736.20
3416,49736.18
18598,49735.54
58033,49734.09
62595,49733.12
17161,49732.39
25541,49731.99
49577,49731.95
94726,49731.61
94860,49730.82
66358,49730.75
45262,49730.66
84538,49730.37
27968,49730.31
85933,49729.76
65248,49729.41
44292,49728.96
22540,49728.43
44697,49728.22
64505,49727.08
43711,49727.06
63170,49726.63
96551,49724.80
80627,49724.78
87460,49723.75
56153,49723.73
5181,49723.25
25931,49722.22
19652,49721.24
94248,49721.06
60910,49720.03
96189,49719.96
69146,49719.96
34504,49719.75
63335,49719.55
80443,49719.38
56046,49718.86
68974,49718.35
39951,49717.34
60430,49716.66
74036,49716.36
71763,49715.63
43067,49715.15
94744,49714.41
10284,49714.06
35114,49713.74
97703,49713.45
16242,49712.75
81604,49712.42
62734,49712.39
92408,49712.33
72485,49711.42
1378,49710.99
71326,49710.70
43870,49710.51
18988,49710.38
65650,49710.07
56640,49707.85
93310,49707.77
6071,49707.74
16694,49707.58
99925,49707.57
42604,49705.96
65212,49705.63
88184,49705.50
24846,49705.50
25683,49705.03
20683,49704.82
69386,49704.15
1923,49703.38
68074,49702.78
19691,49702.59
63816,49701.92
98046,49701.90
88855,49701.00
41412,49700.71
91589,49699.92
28985,49699.29
5216,49698.93
41290,49698.44
5981,49698.25
79271,49698.11
44295,49698.07
33248,49697.85
38246,49697.42
65029,49697.31
17254,49696.86
19869,49696.61
24119,49696.59
87267,49694.92
78870,49692.78
72226,49692.69
25917,49692.48
36062,49692.31
2282,49691.84
8646,49691.16
97550,49690.55
35494,49690.46
67131,49690.08
62325,49689.62
50892,49688.93
91744,49688.92
75147,49688.52
6720,49687.51
86624,49687.18
7898,49687.12
93784,49686.91
41053,49686.88
93842,49686.41
64278,49686.17
25413,49685.33
34733,49684.47
29481,49683.99
92864,49683.73
39350,49682.41
50942,49681.90
21706,49681.81
75757,49679.43
78047,49676.37
47584,49675.99
64387,49675.43
34015,49675.00
33521,49674.71
38789,49673.82
16037,49673.71
73581,49673.52
54449,49673.18
78413,49673.14
54355,49672.66
89540,49672.50
2095,49672.49
49351,49672.14
60932,49671.64
67109,49671.19
90868,49671.09
614,49670.25
77735,49670.20
59828,49670.14
10171,49670.04
75666,49669.97
88398,49668.67
21751,49668.15
11776,49667.34
34658,49666.96
21058,49666.88
68248,49666.72
98228,49665.83
43688,49665.59
70342,49665.49
91605,49664.33
27159,49663.43
48451,49663.35
62812,49662.34
11516,49662.13
51166,49662.10
38264,49661.63
52081,49661.58
63144,49661.39
78590,49660.65
34820,49659.89
94010,49659.12
66818,49658.97
17014,49658.28
30064,49657.90
74442,49657.76
62796,49657.66
81535,49657.14
3112,49656.51
84656,49656.36
3543,49655.94
97058,49655.42
41405,49655.09
74679,49655.06
62455,49654.94
94567,49654.65
50722,49654.27
93831,49654.08
76963,49653.35
42680,49652.57
65701,49651.54
22271,49651.35
21025,49649.12
88009,49648.30
23204,49648.10
68920,49648.04
32240,49647.73
72173,49647.51
76145,49646.81
51195,49646.78
16581,49646.76
42430,49645.83
71439,49645.79
37114,49645.53
58720,49645.52
18449,49644.94
95310,49644.80
62169,49642.83
1323,49642.74
40074,49641.78
47641,49641.50
80078,49640.93
97967,49640.90
71764,49639.13
17213,49639.12
73918,49638.86
1940,49638.60
22358,49638.59
99748,49638.50
31807,49638.13
16298,49638.09
9977,49637.99
82822,49636.55
50080,49636.36
80063,49636.22
8703,49635.97
69666,49635.79
94247,49634.87
22137,49634.82
31068,49634.54
98890,49634.26
52419,49633.49
95292,49633.24
87804,49631.63
11883,49631.49
72470,49631.44
88458,49631.23
52033,49629.86
61199,49629.77
23242,49629.53
18029,49628.46
68887,49628.45
12493,49628.37
91309,49627.64
84521,49627.64
45294,49627.16
85345,49626.63
16577,49626.54
43497,49625.96
43921,49625.20
84190,49625.01
11172,49623.42
79424,49623.25
16909,49623.09
2728,49622.83
94500,49622.39
39929,49621.89
59,49621.15
65779,49621.05
42870,49620.65
1599,49620.45
7727,49619.80
8697,49619.03
83557,49618.82
71297,49617.71
86758,49617.69
20820,49616.45
15561,49615.60
15577,49615.38
6168,49614.94
18916,49613.29
1865,49610.96
57754,49610.93
36073,49609.80
61401,49609.70
84962,49609.20
74365,49609.16
66196,49607.94
31593,49607.60
20671,49607.44
72371,49606.23
73893,49605.95
18669,49605.90
64237,49605.74
50658,49605.66
42266,49604.41
56155,49603.28
75764,49603.08
18403,49601.83
90794,49601.13
76008,49600.66
92795,49600.48
68850,49600.48
95170,49600.14
561,49599.76
41852,49599.75
43187,49599.28
50816,49599.12
25269,49598.97
18747,49597.75
19316,49597.05
90449,49596.41
4992,49595.16
63664,49594.13
62043,49593.31
46156,49592.50
76081,49592.44
77315,49591.85
231,49591.53
60159,49591.50
78698,49591.32
69457,49591.26
8590,49591.25
59033,49591.03
58379,49590.27
25719,49589.61
77826,49589.51
99968,49588.77
79423,49588.74
94579,49588.51
39867,49588.14
38782,49587.08
42937,49586.07
11153,49585.85
84508,49585.67
86024,49585.65
84599,49585.47
15916,49584.98
68417,49584.86
72747,49584.71
74134,49584.64
79092,49584.01
13320,49583.73
95977,49583.29
32824,49583.13
16412,49582.45
13637,49582.04
62404,49581.45
17147,49581.29
35217,49580.96
11191,49580.39
78431,49580.22
90350,49580.16
35245,49578.56
82014,49578.52
97262,49578.35
43059,49577.91
2521,49576.97
17672,49576.56
91456,49575.63
51838,49575.15
62684,49574.37
45777,49574.25
31282,49572.22
2241,49570.65
89124,49570.12
44601,49569.60
95319,49569.58
51525,49569.27
64657,49568.99
22289,49568.58
14136,49568.56
51743,49568.47
63523,49568.31
96270,49567.38
6932,49567.11
73503,49566.61
9611,49566.54
52015,49566.15
87915,49565.88
60052,49565.84
12418,49565.60
99862,49565.33
52626,49564.85
21634,49564.26
28495,49563.31
52440,49563.29
56226,49562.66
95644,49561.84
55936,49561.49
62197,49561.11
76211,49559.01
76862,49558.51
92156,49558.18
48543,49558.07
42031,49556.31
43648,49556.15
12422,49555.76
65191,49555.70
57449,49555.70
9927,49555.38
86666,49554.79
97651,49554.00
84481,49553.55
23132,49552.77
88970,49552.05
9741,49551.84
61319,49551.63
42672,49550.88
77148,49550.51
46402,49550.17
4462,49550.04
19162,49549.49
59012,49548.42
83270,49547.35
11140,49547.18
9598,49546.09
81676,49545.97
68725,49545.81
48790,49544.84
62270,49544.61
94783,49544.44
35904,49544.34
63409,49543.06
97124,49542.64
73023,49542.56
12437,49541.83
39712,49541.07
54098,49540.44
79312,49539.76
48754,49539.41
59724,49539.03
92049,49538.29
59381,49537.25
95764,49536.63
92297,49535.95
30736,49535.80
62532,49535.33
61124,49534.43
90216,49533.99
89449,49532.27
62128,49531.81
84750,49531.61
19878,49531.36
44349,49530.85
61223,49530.54
46340,49530.28
20929,49530.01
83712,49529.48
79243,49529.46
92591,49529.38
83171,49528.88
87095,49527.66
16851,49527.03
94321,49525.18
1540,49524.46
27684,49524.19
99635,49523.90
82176,49522.03
45315,49521.88
4308,49520.90
50190,49520.80
63496,49520.53
7587,49520.42
95320,49519.95
76173,49519.85
53772,49517.22
56009,49517.07
33092,49516.66
37870,49516.10
27463,49515.92
12671,49515.11
2176,49514.88
84435,49514.01
17383,49511.73
72338,49511.28
61641,49511.23
37112,49511.05
17125,49510.67
2580,49509.55
86720,49509.47
57495,49505.64
57542,49505.60
31982,49504.83
34827,49504.28
87760,49503.73
61317,49503.57
65228,49503.54
53234,49502.97
75960,49502.79
61030,49502.52
73351,49502.37
90821,49501.24
83286,49500.90
34692,49498.75
54563,49498.13
1009,49495.32
85228,49495.06
94001,49494.74
44816,49494.72
26946,49494.15
7346,49492.25
74849,49492.22
20322,49492.18
85140,49492.09
78937,49491.44
33907,49491.10
36254,49490.63
40384,49490.52
6560,49490.41
80651,49490.28
32491,49489.82
51256,49489.61
88581,49489.44
87794,49488.93
30943,49488.91
60355,49488.63
56192,49487.51
13286,49487.43
49922,49487.40
6799,49486.52
47928,49485.92
77277,49485.72
10231,49485.48
94796,49485.20
55091,49484.76
65322,49484.64
76829,49484.01
26157,49483.73
73682,49483.72
87857,49482.66
58303,49482.57
26407,49482.44
13914,49481.87
39067,49481.52
14084,49480.76
96886,49479.92
37410,49479.80
76346,49479.17
71151,49478.56
1737,49478.49
36285,49478.46
49817,49477.64
6003,49475.07
53677,49475.02
14646,49474.08
18242,49473.92
98852,49473.67
41860,49473.61
85867,49473.25
9754,49472.55
32684,49472.31
72323,49471.69
21640,49470.64
13331,49470.58
30923,49470.45
17395,49469.40
56044,49469.16
85246,49469.12
65759,49469.09
50624,49468.99
7646,49468.92
68972,49468.86
49207,49468.85
50737,49468.82
50897,49468.55
65731,49468.30
25598,49468.02
53438,49467.88
71638,49467.75
53359,49467.72
47647,49467.04
64324,49466.58
26323,49466.30
65334,49466.26
10720,49466.17
55043,49466.00
65909,49465.99
21686,49465.73
4960,49464.01
98272,49463.67
19131,49463.48
10010,49463.41
12032,49463.33
67572,49463.13
17220,49462.50
1446,49462.24
52833,49462.02
64218,49461.65
19990,49461.24
84234,49460.63
94224,49460.36
49665,49459.41
89960,49458.91
66812,49458.84
10352,49458.61
46518,49458.20
61713,49457.87
77311,49456.80
79759,49456.73
8784,49456.25
89671,49456.20
24411,49455.94
99559,49454.43
25342,49454.30
97320,49453.85
82607,49453.69
6747,49452.41
71480,49452.35
49748,49452.31
3383,49452.26
36527,49452.15
95946,49450.86
20514,49450.53
24937,49450.16
96462,49448.62
66396,49448.48
29498,49448.24
71011,49447.59
21821,49447.45
84235,49447.22
89757,49447.06
39476,49446.91
10544,49446.73
94340,49445.86
43314,49445.45
15108,49445.35
19444,49445.10
36188,49444.98
9243,49444.62
44167,49444.39
50963,49444.24
64586,49443.46
4272,49442.76
42893,49442.66
32876,49442.26
25389,49440.26
99084,49439.15
89390,49438.77
69581,49438.71
8772,49437.30
20679,49437.19
63992,49436.52
55233,49436.43
8387,49436.42
99014,49435.78
39549,49434.84
3192,49434.82
60368,49434.33
41990,49434.20
48379,49432.89
78928,49431.91
24780,49431.08
59409,49431.03
36702,49429.54
71053,49428.28
26681,49428.20
19358,49426.91
67647,49426.90
33322,49426.17
15457,49426.12
62155,49425.80
6011,49425.45
43536,49424.93
10855,49424.57
82081,49423.74
55466,49423.48
17670,49423.43
30265,49423.07
10411,49422.75
5051,49422.73
80883,49422.00
39037,49421.43
57033,49420.80
67411,49420.66
98963,49420.31
48978,49420.14
60812,49418.98
19751,49418.86
42989,49417.70
11099,49416.99
70583,49416.52
87383,49416.19
68787,49416.19
79657,49415.96
37799,49415.75
37097,49415.71
12526,49415.41
8098,49414.96
55723,49414.49
38361,49413.25
36462,49413.21
85791,49412.32
16699,49412.27
98652,49410.82
59837,49410.16
58493,49409.39
63739,49408.89
57653,49408.82
84364,49408.45
7878,49407.78
89636,49407.70
44685,49406.44
63023,49405.82
65572,49405.81
17114,49405.31
84356,49404.18
32199,49403.65
17527,49403.18
99929,49402.46
3785,49402.41
65480,49402.21
91784,49401.69
5795,49401.52
1474,49400.79
57229,49400.24
81393,49400.17
55811,49399.93
18037,49398.18
52828,49397.98
33984,49396.77
54744,49395.89
61993,49395.57
46967,49395.17
5695,49394.12
37891,49393.59
16989,49393.50
69115,49393.03
58213,49392.52
42034,49391.58
46356,49391.12
31343,49390.65
40937,49390.27
2632,49389.05
21151,49388.97
18096,49388.95
94598,49388.67
35133,49388.14
28510,49386.43
7233,49385.60
29327,49384.54
70830,49384.50
71259,49383.93
11624,49383.36
50362,49382.81
70257,49382.69
76665,49381.73
29281,49381.54
30740,49381.29
18824,49381.27
36272,49380.34
40548,49380.20
40007,49379.88
33623,49377.96
3029,49373.64
3461,49373.08
13183,49372.83
67581,49372.52
30191,49372.05
77485,49371.76
33605,49371.67
10182,49371.38
94847,49371.32
43726,49370.95
67083,49370.78
94945,49370.72
80511,49370.26
68834,49370.11
90218,49370.09
96833,49367.17
84241,49367.17
70315,49365.92
65286,49364.94
73134,49364.83
27703,49364.79
95004,49364.43
63649,49363.69
55413,49363.31
2097,49363.05
25310,49361.52
64971,49361.45
89927,49361.31
13873,49361.03
71862,49360.93
1109,49360.91
15459,49360.65
18601,49360.26
85638,49359.61
96123,49357.82
41040,49357.70
28555,49356.56
39204,49355.81
29403,49355.44
33165,49354.74
25065,49354.74
21352,49354.24
52412,49353.71
68244,49353.59
23103,49353.38
7251,49353.19
21664,49353.17
82864,49353.07
93854,49352.32
57303,49352.00
92416,49351.94
80939,49351.92
29413,49351.59
54309,49351.46
77951,49351.18
77389,49351.06
18128,49350.90
72196,49349.69
63105,49349.42
81128,49349.15
46584,49348.14
73717,49347.38
15556,49347.03
7166,49346.57
59139,49345.61
72651,49344.86
33446,49344.80
83735,49342.84
54317,49341.95
52635,49341.42
10415,49340.82
26672,49340.03
22583,49339.63
47922,49338.44
94397,49337.35
71353,49336.79
60459,49335.86
10887,49335.51
10232,49334.62
75279,49333.81
50186,49333.32
44790,49333.15
11670,49332.66
93882,49332.48
77297,49332.38
59134,49332.35
79466,49332.16
33102,49331.94
94514,49331.56
10867,49331.34
18180,49331.33
77133,49330.96
74659,49330.78
5304,49330.59
46849,49329.86
84463,49329.77
2977,49329.04
18790,49328.92
26505,49328.65
29551,49327.75
39932,49325.91
75976,49325.84
88390,49325.74
29151,49324.54
88634,49323.78
88561,49323.11
71991,49323.07
35749,49322.74
84358,49321.68
94328,49321.29
60365,49320.43
71660,49319.24
44072,49318.56
43577,49317.36
48791,49316.72
54101,49316.41
32084,49315.82
14654,49314.71
40038,49314.47
63190,49314.01
16183,49313.73
53412,49313.27
6065,49313.10
58551,49312.77
59591,49312.44
77113,49312.07
56647,49311.87
2103,49311.83
58249,49311.71
75351,49311.28
71730,49308.76
81343,49307.51
72727,49307.02
32433,49306.31
56425,49305.74
15090,49305.26
95520,49304.74
59739,49303.85
57140,49302.58
87675,49301.91
9555,49301.86
17493,49301.77
80991,49301.48
75334,49301.03
81243,49300.73
96298,49300.37
59789,49299.48
55849,49299.07
93020,49298.19
36821,49298.06
73300,49297.88
63054,49297.82
70260,49296.35
57520,49295.93
12208,49295.82
33123,49294.97
47873,49294.31
6832,49293.38
92523,49293.29
11640,49292.96
66103,49292.90
72472,49292.29
22076,49291.74
6834,49291.27
62465,49290.86
86066,49290.65
31364,49290.64
27402,49290.61
13520,49290.59
99828,49290.57
8111,49289.89
19758,49288.95
20404,49288.08
32378,49286.46
84548,49285.89
98908,49285.75
94486,49283.74
16071,49283.45
40768,49282.88
40979,49282.58
31051,49282.57
22857,49282.39
48399,49282.20
25551,49280.43
52165,49280.29
30898,49280.22
75825,49278.64
37744,49277.02
27538,49276.71
16077,49275.85
66865,49275.35
93508,49274.58
49838,49274.27
25184,49273.68
28333,49273.20
94568,49273.19
45589,49273.12
97635,49272.42
21464,49272.41
21766,49272.39
65138,49272.15
40541,49272.09
53263,49271.80
29733,49271.16
9721,49271.08
84120,49270.81
99743,49270.41
47497,49270.14
42148,49269.25
36843,49269.14
64979,49269.10
35148,49268.74
84243,49268.62
26075,49268.19
43027,49267.45
75052,49267.06
63322,49266.92
73189,49266.90
23582,49266.17
55668,49264.17
81524,49263.71
28616,49263.63
10502,49263.51
70215,49262.95
32415,49261.72
59693,49261.57
47778,49261.35
10727,49261.19
93330,49261.14
90799,49260.91
36669,49260.48
75743,49259.27
18012,49258.49
45823,49258.46
38209,49257.88
45276,49257.62
94845,49257.12
50731,49255.89
12452,49255.31
81304,49255.05
13738,49253.93
28137,49253.59
76562,49251.51
53754,49251.22
78018,49251.03
1092,49250.86
58894,49249.69
75889,49249.37
61492,49248.79
64942,49248.74
30649,49248.31
4136,49246.98
75521,49246.15
6537,49246.13
77820,49245.32
92879,49244.77
88085,49244.69
24489,49244.39
71164,49244.11
98346,49243.30
22733,49242.26
73285,49242.18
83158,49241.17
19304,49240.84
81037,49240.79
91176,49240.74
68435,49240.73
97926,49240.61
690,49240.55
65441,49239.20
4228,49238.93
33381,49238.76
23317,49238.16
17804,49238.15
98182,49237.89
80813,49237.62
96592,49236.75
92643,49236.73
74043,49236.10
23049,49235.84
79096,49235.79
61029,49235.48
44918,49234.74
86930,49234.37
19775,49234.27
67700,49233.89
62348,49232.83
87894,49232.70
7122,49231.54
52973,49231.10
19846,49230.23
92630,49229.68
3712,49229.47
40960,49228.60
68024,49228.27
35047,49228.14
29547,49228.01
18541,49227.56
91496,49227.55
71681,49224.31
15744,49223.21
24879,49222.79
55789,49222.67
98472,49222.61
11737,49222.30
25521,49221.86
82616,49221.55
12294,49219.79
39757,49219.48
20489,49219.27
62116,49218.93
41374,49217.95
31197,49217.84
95093,49216.97
87780,49216.29
40110,49215.83
11832,49214.23
81134,49213.55
62856,49213.17
38146,49212.11
27692,49212.05
44355,49211.57
3871,49211.04
68795,49210.88
91594,49210.54
17277,49210.51
77278,49210.40
21886,49210.40
20477,49209.44
9584,49209.42
88554,49209.19
81357,49209.01
18192,49208.80
54431,49207.82
46371,49206.32
4714,49206.31
7974,49206.28
46056,49205.45
33771,49205.18
89395,49204.49
91174,49202.95
45402,49202.75
78571,49202.65
41766,49201.97
88525,49201.44
10993,49201.15
67726,49200.51
82190,49200.42
49831,49199.27
63367,49199.24
58006,49198.55
77989,49198.49
38568,49197.58
64694,49196.09
37303,49195.89
40916,49195.76
41736,49195.45
47370,49194.78
41926,49194.11
42427,49193.69
13896,49193.18
76079,49192.77
35391,49192.14
44620,49192.05
87456,49191.25
22285,49190.50
56400,49190.47
49385,49190.31
21572,49190.20
64476,49189.54
47526,49189.31
98504,49189.13
34816,49187.92
87535,49187.32
25535,49187.08
97785,49185.91
19803,49184.97
25089,49183.86
56029,49183.27
34462,49183.18
79349,49183.11
50024,49182.44
46481,49181.82
1616,49180.45
74439,49179.28
45406,49179.16
37608,49178.43
27337,49178.37
46910,49178.33
54501,49176.20
98484,49176.01
60965,49175.88
41531,49175.43
19703,49174.23
49198,49173.38
5168,49173.04
35814,49172.72
49638,49170.63
75017,49169.89
55175,49169.25
58458,49168.73
81409,49168.09
92713,49167.74
64347,49167.60
91898,49167.14
91459,49166.96
87791,49166.06
80728,49165.45
19565,49165.28
96701,49165.00
84131,49164.49
46513,49163.86
99885,49163.26
70699,49163.05
57399,49162.68
97224,49162.07
62426,49161.23
99043,49160.18
89695,49159.50
54957,49159.41
56260,49158.79
27708,49157.73
15843,49156.83
50475,49156.76
63469,49156.60
99934,49156.13
71466,49156.03
16808,49154.94
15305,49153.80
1236,49153.75
96254,49153.74
24781,49153.63
95938,49153.14
46559,49153.12
30602,49152.28
47295,49151.94
51734,49151.21
72118,49150.78
26089,49150.73
17920,49150.34
99399,49149.99
71339,49149.92
44102,49147.39
58548,49146.65
47504,49146.21
36311,49145.55
81809,49145.06
57124,49144.37
73714,49144.12
70532,49143.58
31408,49142.98
92204,49142.88
68813,49142.78
25214,49141.83
4835,49141.67
89998,49140.64
43104,49138.80
60995,49138.76
65391,49138.34
