TransactionID,Amount
TX039557,49720.82
TX099420,49720.74
TX079927,49720.72
TX047698,49720.69
TX009903,49720.66
TX012652,49720.47
TX052447,49720.36
TX050758,49719.43
TX045505,49718.95
TX006581,49718.51
TX011634,49718.49
TX089007,49716.90
TX049381,49716.86
TX043865,49716.51
TX024869,49716.33
TX063239,49715.62
TX031013,49714.48
TX002322,49713.87
TX070067,49712.94
TX074098,49712.81
TX086104,49712.53
TX078313,49712.03
TX043346,49711.53
TX032592,49710.85
TX032284,49710.51
TX028174,49710.48
TX094174,49710.26
TX070182,49709.11
TX079901,49707.58
TX052024,49706.63
TX050038,49705.80
TX081386,49705.72
TX019117,49705.29
TX060959,49705.26
TX088843,49705.23
TX082511,49703.92
TX093928,49703.78
TX069784,49702.87
TX016165,49702.53
TX049256,49701.18
TX066396,49700.08
TX050654,49699.59
TX016419,49699.50
TX020319,49699.46
TX062458,49698.85
TX027979,49698.80
TX080470,49698.70
TX065331,49698.14
TX087769,49697.36
TX014645,49696.71
TX082825,49696.50
TX049985,49696.31
TX055775,49693.90
TX014442,49693.26
TX001465,49692.09
TX088123,49691.62
TX003879,49690.55
TX085532,49689.92
TX009510,49689.57
TX002860,49689.31
TX022058,49688.77
TX032768,49687.66
TX098069,49687.61
TX075499,49687.35
TX011855,49686.26
TX006926,49685.88
TX021411,49685.57
TX003111,49684.59
TX082178,49684.08
TX028384,49683.69
TX053661,49683.35
TX070181,49683.33
TX088654,49683.23
TX065053,49683.16
TX065676,49682.77
TX011297,49682.62
TX083435,49682.58
TX028301,49682.51
TX071799,49682.09
TX095328,49681.44
TX065044,49680.98
TX014681,49680.56
TX089237,49680.10
TX018464,49678.95
TX038113,49678.67
TX070014,49678.19
TX003064,49678.11
TX021294,49677.80
TX046957,49677.18
TX022096,49676.61
TX057626,49676.27
TX068939,49675.89
TX090363,49675.20
TX060801,49674.61
TX078260,49674.10
TX080960,49674.03
TX099624,49673.44
TX018449,49673.22
TX008852,49672.74
TX034130,49672.48
TX056820,49672.00
TX085294,49671.93
TX006017,49671.76
TX003462,49671.58
TX037929,49671.24
TX042491,49670.92
TX065199,49670.36
TX052709,49670.35
TX097428,49670.25
TX027822,49668.90
TX023019,49668.50
TX091584,49665.43
TX049913,49664.06
TX070660,49663.19
TX042454,49662.65
TX026749,49662.54
TX026042,49661.98
TX036441,49660.30
TX018229,49659.91
TX083616,49659.42
TX066722,49659.38
TX008810,49658.24
TX010943,49656.38
TX000068,49655.08
TX005953,49654.94
TX055191,49653.99
TX066783,49653.59
TX063536,49653.23
TX011235,49651.11
TX077052,49650.88
TX047288,49650.50
TX029109,49649.63
TX033022,49647.90
TX026255,49647.70
TX002216,49647.07
TX003583,49646.46
TX095995,49646.03
TX028417,49645.07
TX017395,49644.98
TX030391,49644.08
TX069933,49643.95
TX009912,49643.55
TX074379,49643.51
TX098156,49643.44
TX066395,49643.30
TX050863,49643.16
TX095415,49641.99
TX037194,49641.89
TX003787,49641.88
TX049864,49641.25
TX093106,49640.21
TX019470,49637.94
TX031516,49637.72
TX001493,49637.28
TX043973,49636.74
TX024028,49636.47
TX048662,49636.42
TX055780,49636.08
TX040667,49635.76
TX098837,49635.30
TX013004,49634.96
TX096389,49634.05
TX094527,49633.79
TX044664,49633.58
TX088850,49633.28
TX062541,49632.91
TX057876,49632.07
TX074959,49631.64
TX018550,49631.49
TX078345,49630.89
TX014305,49629.58
TX097858,49629.26
TX057753,49629.04
TX039046,49628.36
TX005882,49628.10
TX037024,49627.62
TX082983,49626.32
TX063819,49625.97
TX011086,49625.36
TX034453,49624.66
TX047201,49624.26
TX038670,49624.07
TX093609,49623.72
TX035902,49623.63
TX011693,49623.26
TX071602,49622.66
TX031409,49622.42
TX019385,49621.52
TX091426,49621.51
TX081278,49621.33
TX030883,49620.54
TX092945,49617.41
TX068111,49617.18
TX032301,49617.06
TX056611,49616.92
TX031157,49616.09
TX029539,49615.07
TX040684,49615.04
TX048020,49614.44
TX076247,49614.27
TX076425,49613.91
TX094058,49613.05
TX092767,49612.68
TX065254,49611.88
TX075894,49611.78
TX080516,49609.87
TX062473,49609.52
TX047825,49608.35
TX035995,49607.96
TX064676,49607.52
TX031743,49606.75
TX045897,49606.63
TX098515,49606.49
TX060216,49605.28
TX069644,49605.12
TX076609,49604.78
TX071711,49604.76
TX097413,49604.61
TX049546,49604.52
TX091776,49604.31
TX077289,49603.43
TX020230,49603.13
TX050271,49602.32
TX092847,49601.79
TX087087,49601.61
TX035932,49599.77
TX074106,49599.45
TX065678,49599.44
TX094327,49599.03
TX007979,49599.01
TX049585,49598.18
TX011099,49598.17
TX058750,49597.80
TX073331,49597.23
TX075672,49597.06
TX086455,49594.75
TX014224,49593.75
TX069340,49593.18
TX034811,49593.03
TX092015,49593.02
TX080456,49592.77
TX010010,49592.51
TX028876,49591.91
TX094828,49591.48
TX091718,49591.43
TX085100,49591.16
TX051950,49590.96
TX022728,49589.61
TX026283,49589.04
TX006415,49588.88
TX084641,49588.77
TX071467,49588.48
TX092810,49588.09
TX041178,49587.79
TX065478,49587.11
TX095628,49584.82
TX046547,49583.82
TX024686,49583.57
TX099683,49583.16
TX062416,49583.11
TX081261,49582.56
TX057833,49582.32
TX069584,49582.22
TX073347,49581.43
TX054935,49581.20
TX084697,49580.82
TX088116,49580.73
TX013433,49580.55
TX016879,49580.32
TX038722,49580.29
TX035618,49580.02
TX000256,49579.31
TX032998,49578.55
TX095965,49578.20
TX025508,49578.16
TX026240,49578.06
TX001207,49576.96
TX016500,49576.58
TX048833,49576.04
TX037879,49575.72
TX086724,49575.69
TX041179,49575.38
TX024103,49575.32
TX014166,49575.29
TX028602,49574.95
TX078312,49574.81
TX015581,49574.20
TX028351,49573.52
TX098540,49573.07
TX036822,49570.99
TX021307,49569.21
TX057223,49568.18
TX058234,49568.13
TX037031,49567.89
TX040063,49566.85
TX057813,49565.30
TX082751,49564.79
TX004258,49564.44
TX088442,49563.43
TX036082,49563.24
TX095789,49562.92
TX062228,49562.50
TX038829,49562.36
TX052762,49561.82
TX050851,49560.47
TX068968,49560.45
TX013518,49560.14
TX014127,49560.01
TX024622,49559.22
TX032827,49557.80
TX085007,49557.79
TX008339,49557.70
TX091365,49557.64
TX044966,49557.36
TX072318,49556.98
TX074185,49556.74
TX037866,49555.45
TX006229,49555.42
TX066984,49555.40
TX018073,49554.71
TX025399,49554.60
TX069671,49553.51
TX067868,49553.40
TX001389,49552.69
TX041294,49551.34
TX001058,49551.30
TX097595,49551.10
TX059492,49550.54
TX005704,49550.53
TX088890,49549.88
TX064423,49547.20
TX065405,49546.72
TX097628,49546.55
TX055816,49546.34
TX014854,49546.19
TX052778,49545.84
TX080380,49545.62
TX026281,49544.72
TX068863,49544.53
TX098985,49543.63
TX056592,49541.87
TX005971,49540.75
TX087615,49540.72
TX051623,49540.42
TX048364,49540.30
TX003267,49540.22
TX045889,49538.46
TX016529,49538.42
TX013292,49538.42
TX023678,49537.95
TX048690,49537.73
TX090229,49537.44
TX064298,49536.89
TX086370,49536.74
TX014205,49535.63
TX004276,49535.51
TX004967,49534.93
TX097168,49534.19
TX021094,49533.85
TX098845,49533.76
TX092294,49533.68
TX008834,49533.09
TX072550,49532.94
TX043996,49532.91
TX095927,49532.88
TX007271,49532.83
TX026843,49532.04
TX069166,49531.64
TX086280,49531.41
TX041002,49529.60
TX064168,49529.26
TX048769,49529.12
TX068292,49528.51
TX035933,49528.29
TX098091,49527.85
TX063221,49527.60
TX077440,49527.19
TX070080,49526.50
TX054738,49526.42
TX070401,49525.88
TX087479,49525.49
TX059707,49525.47
TX055405,49525.21
TX060091,49524.74
TX057732,49524.00
TX067952,49522.74
TX076624,49522.45
TX057530,49521.91
TX023105,49521.75
TX074247,49521.31
TX075087,49521.29
TX067196,49520.95
TX013961,49520.73
TX035351,49520.53
TX042056,49519.23
TX026156,49519.13
TX041193,49519.08
TX095640,49518.57
TX071699,49517.30
TX039302,49517.30
TX006513,49515.02
TX035594,49514.04
TX029673,49513.54
TX043558,49513.43
TX003422,49513.19
TX048625,49513.08
TX086634,49512.96
TX058940,49511.59
TX076717,49511.23
TX037958,49510.25
TX085242,49510.23
TX043170,49509.00
TX036252,49508.88
TX093605,49508.63
TX061188,49508.17
TX047388,49507.66
TX026086,49507.64
TX009397,49507.61
TX050889,49507.25
TX090165,49507.17
TX077478,49506.99
TX081381,49506.63
TX055391,49505.06
TX085700,49503.44
TX028390,49503.20
TX045710,49502.99
TX028465,49501.96
TX096610,49500.89
TX016648,49500.87
TX039175,49500.84
TX010149,49500.41
TX082249,49499.41
TX007083,49499.41
TX077232,49498.58
TX095224,49497.72
TX082173,49497.55
TX057883,49496.76
TX091512,49496.43
TX076030,49495.86
TX050501,49495.79
TX005354,49495.55
TX015575,49494.89
TX036492,49494.28
TX071906,49493.24
TX062706,49493.15
TX006031,49492.32
TX088629,49491.78
TX087860,49491.68
TX025636,49491.66
TX028855,49490.51
TX009839,49490.28
TX069660,49490.15
TX069559,49489.99
TX094239,49489.62
TX043159,49489.53
TX037042,49489.44
TX026714,49487.75
TX013909,49487.28
TX082680,49487.11
TX043023,49485.88
TX008139,49484.81
TX075048,49484.34
TX079684,49484.12
TX090666,49483.64
TX000519,49482.49
TX078540,49481.58
TX002762,49480.18
TX007983,49479.52
TX069098,49479.43
TX001026,49479.04
TX090804,49478.45
TX055491,49477.46
TX092489,49477.03
TX038930,49476.23
TX065109,49475.04
TX074329,49475.00
TX027961,49472.89
TX005997,49472.69
TX005152,49471.49
TX099836,49471.12
TX097102,49471.10
TX065163,49470.72
TX035853,49469.45
TX039525,49468.94
TX013760,49468.76
TX009097,49468.61
TX015325,49468.54
TX062281,49467.55
TX006249,49467.27
TX005261,49467.19
TX091541,49467.04
TX055197,49466.96
TX035834,49465.21
TX024760,49464.25
TX071932,49462.98
TX006207,49462.84
TX036530,49462.12
TX015669,49462.07
TX011035,49462.00
TX043615,49460.95
TX018290,49460.53
TX080465,49460.40
TX032119,49460.32
TX073174,49460.15
TX043312,49460.00
TX069686,49459.74
TX056555,49459.35
TX028561,49459.29
TX003840,49459.07
TX022330,49457.12
TX000535,49457.10
TX082769,49456.95
TX052879,49456.40
TX078624,49456.27
TX028769,49455.39
TX026718,49455.31
TX091478,49455.26
TX005898,49454.62
TX036735,49454.33
TX072716,49453.71
TX096689,49453.22
TX016290,49452.47
TX085507,49452.20
TX024814,49451.50
TX043654,49451.40
TX060303,49451.38
TX042176,49451.38
TX038218,49450.82
TX090530,49450.68
TX042405,49448.84
TX062439,49448.47
TX017716,49448.30
TX046427,49448.25
TX082678,49448.23
TX015093,49447.81
TX074925,49447.64
TX052605,49447.43
TX064246,49447.35
TX063915,49446.91
TX070595,49446.32
TX091702,49445.90
TX062615,49445.88
TX016834,49445.12
TX079722,49445.11
TX035987,49444.90
TX084287,49444.78
TX007094,49444.77
TX091616,49444.10
TX094572,49444.03
TX048760,49443.84
TX008502,49443.30
TX046323,49443.17
TX016511,49441.76
TX082067,49441.57
TX030674,49440.74
TX083159,49440.61
TX049392,49440.40
TX040344,49440.01
TX059322,49439.92
TX098276,49439.10
TX044367,49438.94
TX063515,49438.79
TX079256,49438.71
TX051685,49436.07
TX066414,49435.49
TX063720,49435.38
TX001275,49435.33
TX068301,49434.73
TX003893,49434.08
TX003289,49433.82
TX089126,49432.39
TX048809,49432.15
TX020899,49431.92
TX079156,49431.68
TX085745,49431.63
TX076572,49431.33
TX019778,49431.31
TX098355,49431.22
TX047815,49431.16
TX097911,49429.89
TX051408,49429.89
TX064351,49429.48
TX037768,49428.96
TX069955,49428.25
TX095046,49428.01
TX023045,49427.99
TX081504,49426.90
TX020140,49426.64
TX025093,49426.44
TX083005,49425.37
TX055797,49425.26
TX092777,49424.97
TX097933,49424.36
TX013658,49424.12
TX064075,49423.94
TX029734,49423.80
TX014004,49423.67
TX032845,49423.51
TX073224,49423.34
TX058250,49422.80
TX061259,49422.55
TX070912,49421.46
TX042418,49421.16
TX030325,49421.14
TX049868,49420.52
TX080898,49420.40
TX098566,49420.21
TX064358,49420.16
TX076995,49420.09
TX094931,49419.42
TX008735,49419.31
TX042177,49419.07
TX035395,49419.04
TX096302,49419.02
TX059160,49418.94
TX091689,49418.75
TX060304,49418.59
TX097226,49418.45
TX054230,49418.23
TX065881,49418.18
TX025541,49417.65
TX055915,49417.21
TX010458,49416.18
TX079831,49415.83
TX072373,49414.81
TX008762,49414.15
TX069870,49413.99
TX063611,49413.55
TX007562,49413.46
TX035846,49413.09
TX094988,49412.81
TX091307,49412.22
TX041467,49411.73
TX059901,49411.43
TX065449,49411.29
TX097017,49410.92
TX073041,49410.67
TX016869,49410.14
TX038353,49409.47
TX067785,49408.98
TX001876,49408.96
TX061887,49408.84
TX054038,49408.40
TX010569,49406.89
TX034470,49405.83
TX052256,49405.50
TX091100,49405.49
TX037628,49405.21
TX040564,49404.15
TX032045,49404.10
TX064915,49403.72
TX042790,49403.69
TX005692,49403.55
TX005221,49403.42
TX069666,49403.38
TX097680,49403.31
TX044279,49403.20
TX001941,49402.99
TX013286,49402.96
TX047281,49402.87
TX056937,49402.61
TX045949,49402.07
TX009035,49401.70
TX004577,49401.57
TX025770,49398.76
TX062095,49398.45
TX008884,49397.64
TX008708,49397.55
TX030933,49396.03
TX031435,49395.92
TX040772,49395.82
TX041856,49395.24
TX075670,49395.05
TX022834,49394.23
TX001899,49394.22
TX020997,49393.80
TX048050,49393.76
TX033322,49393.41
TX052984,49393.14
TX043875,49392.39
TX085386,49391.22
TX060555,49388.19
TX034535,49387.07
TX095295,49386.96
TX072072,49386.22
TX009233,49386.10
TX039918,49384.69
TX095859,49384.15
TX001119,49383.60
TX076560,49382.52
TX023942,49380.76
TX055366,49380.71
TX085213,49380.64
TX028354,49380.13
TX046034,49380.05
TX039344,49378.88
TX072772,49378.22
TX056437,49377.99
TX099783,49377.77
TX011278,49377.65
TX017592,49377.04
TX070225,49376.95
TX016745,49376.94
TX099212,49376.25
TX056090,49375.99
TX074563,49374.86
TX042843,49374.86
TX086555,49374.69
TX091637,49374.09
TX048866,49373.63
TX047414,49373.31
TX083812,49373.16
TX089677,49372.92
TX054351,49372.37
TX062048,49371.82
TX016637,49371.13
TX057696,49371.11
TX078703,49370.98
TX007653,49370.48
TX065138,49370.18
TX048739,49369.78
TX093822,49369.26
TX097649,49369.05
TX008118,49367.73
TX061584,49367.17
TX001923,49367.08
TX067954,49366.97
TX094063,49366.37
TX090676,49365.45
TX015843,49363.92
TX034446,49363.50
TX066598,49362.64
TX024021,49362.03
TX017010,49361.86
TX098208,49361.82
TX022076,49361.00
TX093303,49360.84
TX011550,49360.70
TX046630,49360.47
TX097398,49358.94
TX092875,49358.78
TX007121,49358.24
TX018417,49358.06
TX057406,49357.82
TX048861,49357.76
TX013943,49357.73
TX083210,49356.83
TX061761,49355.83
TX079647,49354.74
TX094103,49354.30
TX085606,49354.27
TX085868,49354.21
TX033901,49354.14
TX098962,49353.98
TX016345,49353.89
TX048226,49352.47
TX056958,49350.50
TX053867,49350.30
TX015063,49350.10
TX046688,49348.11
TX097762,49348.06
TX047261,49347.18
TX000145,49346.92
TX072740,49345.98
TX087352,49345.63
TX012071,49345.27
TX042885,49344.06
TX004510,49343.15
TX005195,49342.95
TX069988,49342.39
TX090322,49342.01
TX051535,49340.60
TX078782,49340.10
TX012616,49339.83
TX037346,49339.49
TX014007,49339.42
TX016523,49339.29
TX009594,49337.92
TX017067,49337.58
TX005862,49337.31
TX067397,49336.57
TX049430,49336.14
TX074890,49335.88
TX000287,49335.69
TX015557,49335.02
TX016116,49334.50
TX085466,49334.29
TX095408,49334.24
TX022003,49332.65
TX000019,49331.82
TX082516,49331.20
TX094668,49330.97
TX042552,49330.62
TX068323,49330.22
TX049557,49330.11
TX028006,49329.48
TX056812,49328.53
TX042010,49328.50
TX059493,49327.91
TX087789,49327.73
TX053502,49327.67
TX016427,49327.41
TX058389,49327.18
TX053294,49326.07
TX006158,49325.08
TX086572,49324.96
TX058860,49324.70
TX044752,49324.65
TX027633,49324.55
TX059560,49324.32
TX034810,49324.04
TX054034,49323.17
TX047435,49323.05
TX082791,49322.86
TX017577,49322.03
TX068514,49321.70
TX095264,49320.91
TX034780,49320.77
TX067852,49320.06
TX081958,49319.95
TX052588,49318.82
TX011811,49318.79
TX099752,49318.24
TX078589,49317.66
TX060387,49317.66
TX030761,49317.50
TX098909,49316.95
TX032143,49316.76
TX015952,49315.96
TX080327,49315.82
TX038958,49315.80
TX085611,49315.47
TX040851,49314.26
TX023925,49312.77
TX098531,49311.47
TX087168,49311.16
TX068950,49309.61
